date,year,month,day,season,temperature,extreme_high_temp,extreme_low_temp,prcp,snow,humidity
2020-08-17,2020,8,17,Autumn,25.1,0,0,2.1,0.0,87.08333333333333
2020-08-19,2020,8,19,Autumn,23.1,0,0,1.3,0.0,77.04166666666667
2020-08-20,2020,8,20,Autumn,22.6,0,0,0.0,0.0,75.58333333333333
2020-08-21,2020,8,21,Autumn,23.3,0,0,0.0,0.0,74.41666666666667
2020-08-22,2020,8,22,Autumn,23.7,0,0,0.0,0.0,71.45833333333333
2020-08-25,2020,8,25,Autumn,27.6,1,0,0.0,0.0,82.375
2020-08-26,2020,8,26,Autumn,25.6,1,0,0.0,0.0,85.0
2020-08-27,2020,8,27,Autumn,25.4,1,0,0.0,0.0,83.45833333333333
2020-08-28,2020,8,28,Autumn,26.2,1,0,0.0,0.0,74.95833333333333
2020-08-29,2020,8,29,Autumn,26.4,1,0,0.7000000000000001,0.0,82.29166666666667
2020-08-30,2020,8,30,Autumn,25.6,1,0,0.4,0.0,78.5
2020-08-31,2020,8,31,Autumn,21.4,1,0,2.1,0.0,79.45833333333333
2020-09-02,2020,9,2,Autumn,22.6,1,0,0.0,0.0,48.25
2020-09-03,2020,9,3,Autumn,20.6,0,0,0.0,0.0,50.083333333333336
2020-09-04,2020,9,4,Autumn,22.9,1,0,0.0,0.0,49.708333333333336
2020-09-05,2020,9,5,Autumn,23.8,1,0,0.0,0.0,60.541666666666664
2020-09-06,2020,9,6,Autumn,24.5,1,0,0.0,0.0,71.16666666666667
2020-09-07,2020,9,7,Autumn,24.7,1,0,0.1,0.0,64.20833333333333
2020-09-08,2020,9,8,Autumn,24.7,1,0,0.0,0.0,53.125
2020-09-09,2020,9,9,Autumn,24.4,1,0,0.0,0.0,47.291666666666664
2020-09-10,2020,9,10,Autumn,20.9,1,0,0.2,0.0,55.041666666666664
2020-09-12,2020,9,12,Autumn,20.9,0,0,0.9,0.0,69.125
2020-09-13,2020,9,13,Autumn,23.3,0,0,0.4,0.0,74.5
2020-09-14,2020,9,14,Autumn,22.5,0,0,2.8,0.0,81.66666666666667
2020-09-16,2020,9,16,Autumn,22.2,0,0,0.6,0.0,47.041666666666664
2020-09-17,2020,9,17,Autumn,19.5,0,0,0.0,0.0,46.666666666666664
2020-09-18,2020,9,18,Autumn,19.3,0,0,0.0,0.0,52.208333333333336
2020-09-19,2020,9,19,Autumn,20.6,0,0,0.0,0.0,64.20833333333333
2020-09-20,2020,9,20,Autumn,20.6,0,0,0.0,0.0,49.208333333333336
2020-09-21,2020,9,21,Autumn,20.4,0,0,0.0,0.0,76.91666666666667
2020-09-22,2020,9,22,Autumn,20.9,0,0,0.0,0.0,73.95833333333333
2020-09-24,2020,9,24,Autumn,18.0,0,0,0.2,0.0,84.95833333333333
2020-09-25,2020,9,25,Autumn,18.8,0,0,0.0,0.0,80.33333333333333
2020-09-26,2020,9,26,Autumn,19.2,0,0,0.0,0.0,79.29166666666667
2020-09-27,2020,9,27,Autumn,19.7,0,0,0.0,0.0,75.75
2020-10-01,2020,10,1,Autumn,15.7,0,0,3.6,0.0,79.54166666666667
2020-10-02,2020,10,2,Autumn,14.4,0,0,0.0,0.0,41.958333333333336
2020-10-03,2020,10,3,Autumn,15.9,0,0,0.3,0.0,60.083333333333336
2020-10-05,2020,10,5,Autumn,11.9,0,0,0.0,0.0,42.958333333333336
2020-10-06,2020,10,6,Autumn,14.1,0,0,0.0,0.0,63.666666666666664
2020-10-07,2020,10,7,Autumn,13.1,0,0,0.0,0.0,69.08333333333333
2020-10-08,2020,10,8,Autumn,14.7,0,0,0.0,0.0,68.5
2020-10-09,2020,10,9,Autumn,14.7,0,0,0.0,0.0,75.04166666666667
2020-10-10,2020,10,10,Autumn,16.7,0,0,0.0,0.0,75.29166666666667
2020-10-11,2020,10,11,Autumn,12.8,0,0,0.0,0.0,50.333333333333336
2020-10-12,2020,10,12,Autumn,11.0,0,0,0.0,0.0,40.5
2020-10-13,2020,10,13,Autumn,14.9,0,0,0.0,0.0,41.666666666666664
2020-10-14,2020,10,14,Autumn,8.2,0,0,0.0,0.0,42.416666666666664
2020-10-15,2020,10,15,Autumn,13.5,0,0,0.0,0.0,75.58333333333333
2020-10-16,2020,10,16,Autumn,12.0,0,0,0.1,0.0,43.25
2020-10-17,2020,10,17,Autumn,12.1,0,0,0.0,0.0,54.541666666666664
2020-10-18,2020,10,18,Autumn,11.9,0,0,0.0,0.0,52.875
2020-10-19,2020,10,19,Autumn,12.6,0,0,0.0,0.0,59.625
2020-10-20,2020,10,20,Autumn,12.7,0,0,0.0,0.0,76.33333333333333
2020-10-21,2020,10,21,Autumn,8.9,0,0,0.0,0.0,33.041666666666664
2020-10-22,2020,10,22,Autumn,10.7,0,0,0.0,0.0,26.791666666666668
2020-10-23,2020,10,23,Autumn,9.6,0,0,0.0,0.0,34.375
2020-10-24,2020,10,24,Autumn,10.8,0,0,0.0,0.0,50.666666666666664
2020-10-25,2020,10,25,Autumn,11.2,0,0,0.0,0.0,58.25
2020-10-26,2020,10,26,Autumn,14.8,0,0,0.0,0.0,53.208333333333336
2020-10-27,2020,10,27,Autumn,9.2,0,0,0.0,0.0,24.25
2020-10-28,2020,10,28,Autumn,10.1,0,0,0.0,0.0,36.791666666666664
2020-10-29,2020,10,29,Autumn,7.8,0,0,0.0,0.0,50.5
2020-10-30,2020,10,30,Autumn,11.4,0,0,0.0,0.0,63.75
2020-10-31,2020,10,31,Autumn,13.3,0,0,0.39999999999999997,0.0,64.95833333333333
2020-11-01,2020,11,1,Winter,11.7,0,0,0.0,0.0,33.708333333333336
2020-11-02,2020,11,2,Winter,6.1,0,0,0.2,0.0,25.666666666666668
2020-11-03,2020,11,3,Winter,4.8,0,1,0.0,0.0,35.833333333333336
2020-11-04,2020,11,4,Winter,5.3,0,1,0.0,0.0,60.458333333333336
2020-11-05,2020,11,5,Winter,8.1,0,1,0.0,0.0,68.20833333333333
2020-11-06,2020,11,6,Winter,10.8,0,0,0.0,0.0,57.875
2020-11-07,2020,11,7,Winter,12.7,0,0,0.0,0.0,29.666666666666668
2020-11-08,2020,11,8,Winter,7.8,0,0,0.0,0.0,28.541666666666668
2020-11-09,2020,11,9,Winter,7.3,0,1,0.0,0.0,40.041666666666664
2020-11-10,2020,11,10,Winter,7.3,0,1,0.0,0.0,51.458333333333336
2020-11-11,2020,11,11,Winter,7.1,0,0,0.0,0.0,71.08333333333333
2020-11-12,2020,11,12,Winter,10.6,0,0,0.0,0.0,52.166666666666664
2020-11-13,2020,11,13,Winter,8.8,0,0,0.0,0.0,45.458333333333336
2020-11-14,2020,11,14,Winter,7.3,0,0,0.0,0.0,72.04166666666667
2020-11-15,2020,11,15,Winter,6.4,0,0,0.0,0.0,74.66666666666667
2020-11-16,2020,11,16,Winter,10.3,0,0,1.0,0.0,71.79166666666667
2020-11-19,2020,11,19,Winter,4.1,0,0,0.0,0.0,52.583333333333336
2020-11-20,2020,11,20,Winter,2.9,0,1,0.0,0.0,46.0
2020-11-22,2020,11,22,Winter,0.9,0,1,0.0,0.0,52.5
2020-11-23,2020,11,23,Winter,1.0,0,1,0.0,0.0,51.291666666666664
2020-11-24,2020,11,24,Winter,0.4,0,1,0.0,0.0,66.33333333333333
2020-11-25,2020,11,25,Winter,2.2,0,1,0.0,0.0,61.0
2020-11-26,2020,11,26,Winter,-0.1,0,1,0.0,0.0,54.375
2020-11-27,2020,11,27,Winter,1.2,0,1,0.0,0.0,52.916666666666664
2020-11-28,2020,11,28,Winter,-3.0,0,1,0.0,0.0,45.0
2020-11-29,2020,11,29,Winter,0.4,0,1,0.0,0.0,57.583333333333336
2020-11-30,2020,11,30,Winter,-2.2,0,1,0.0,0.0,47.0
2020-12-01,2020,12,1,Winter,-1.2,0,1,0.0,0.0,62.375
2020-12-02,2020,12,2,Winter,-1.6,0,1,0.0,0.0,54.458333333333336
2020-12-03,2020,12,3,Winter,-0.1,0,1,0.0,0.0,40.041666666666664
2020-12-04,2020,12,4,Winter,-1.7,0,1,0.0,0.0,44.541666666666664
2020-12-05,2020,12,5,Winter,-1.3,0,1,0.0,0.0,50.541666666666664
2020-12-06,2020,12,6,Winter,-0.2,0,1,0.0,0.0,50.958333333333336
2020-12-08,2020,12,8,Winter,-2.1,0,1,0.0,0.0,44.791666666666664
2020-12-09,2020,12,9,Winter,-4.4,0,1,0.0,0.0,64.125
2020-12-10,2020,12,10,Winter,0.3,0,1,0.0,0.0,62.291666666666664
2020-12-11,2020,12,11,Winter,-1.3,0,1,0.0,0.0,51.041666666666664
2020-12-12,2020,12,12,Winter,-0.7,0,1,0.1,0.07,78.95833333333333
2020-12-14,2020,12,14,Winter,-7.1,0,1,0.0,0.0,25.375
2020-12-15,2020,12,15,Winter,-5.3,0,1,0.0,0.0,21.875
2020-12-16,2020,12,16,Winter,-4.3,0,1,0.0,0.0,27.5
2020-12-17,2020,12,17,Winter,-4.1,0,1,0.0,0.0,35.666666666666664
2020-12-18,2020,12,18,Winter,-6.6,0,1,0.0,0.0,25.041666666666668
2020-12-19,2020,12,19,Winter,-4.8,0,1,0.0,0.0,32.583333333333336
2020-12-20,2020,12,20,Winter,-3.8,0,1,0.0,0.0,39.5
2020-12-21,2020,12,21,Winter,-3.6,0,1,0.0,0.0,46.666666666666664
2020-12-22,2020,12,22,Winter,-1.5,0,1,0.0,0.0,49.625
2020-12-23,2020,12,23,Winter,1.2,0,1,0.0,0.0,40.083333333333336
2020-12-24,2020,12,24,Winter,-2.1,0,1,0.0,0.0,32.125
2020-12-25,2020,12,25,Winter,-3.4,0,1,0.0,0.0,41.333333333333336
2020-12-26,2020,12,26,Winter,-3.7,0,1,0.0,0.0,58.208333333333336
2020-12-27,2020,12,27,Winter,-1.1,0,1,0.0,0.0,57.041666666666664
2020-12-28,2020,12,28,Winter,-3.3,0,1,0.0,0.0,54.375
2020-12-31,2020,12,31,Winter,-6.0,0,1,0.0,0.0,21.166666666666668
2021-01-01,2021,1,1,Winter,-7.0,0,1,0.0,0.0,22.833333333333332
2021-01-02,2021,1,2,Winter,-5.2,0,1,0.0,0.0,55.583333333333336
2021-01-03,2021,1,3,Winter,-6.4,0,1,0.0,0.0,26.916666666666668
2021-01-04,2021,1,4,Winter,-5.8,0,1,0.0,0.0,24.625
2021-01-05,2021,1,5,Winter,-7.3,0,1,0.0,0.0,21.708333333333332
2021-01-07,2021,1,7,Winter,-13.1,0,1,0.0,0.0,15.916666666666666
2021-01-08,2021,1,8,Winter,-7.1,0,1,0.0,0.0,22.833333333333332
2021-01-09,2021,1,9,Winter,-3.3,0,1,0.0,0.0,28.0
2021-01-10,2021,1,10,Winter,-2.3,0,1,0.0,0.0,28.458333333333332
2021-01-11,2021,1,11,Winter,-4.6,0,1,0.0,0.0,26.666666666666668
2021-01-12,2021,1,12,Winter,-4.2,0,1,0.0,0.0,30.666666666666668
2021-01-13,2021,1,13,Winter,0.4,0,1,0.0,0.0,30.833333333333332
2021-01-14,2021,1,14,Winter,-1.3,0,1,0.0,0.0,71.25
2021-01-15,2021,1,15,Winter,-3.9,0,1,0.0,0.0,41.333333333333336
2021-01-16,2021,1,16,Winter,-5.0,0,1,0.0,0.0,26.041666666666668
2021-01-17,2021,1,17,Winter,-3.9,0,1,0.0,0.0,23.666666666666668
2021-01-18,2021,1,18,Winter,-2.9,0,1,0.0,0.0,30.166666666666668
2021-01-20,2021,1,20,Winter,-4.7,0,1,0.0,0.0,66.0
2021-01-21,2021,1,21,Winter,-2.2,0,1,0.0,0.0,60.958333333333336
2021-01-22,2021,1,22,Winter,-3.7,0,1,0.0,0.0,53.625
2021-01-23,2021,1,23,Winter,-4.3,0,1,0.2,0.14,70.125
2021-01-24,2021,1,24,Winter,-1.8,0,1,0.0,0.0,59.583333333333336
2021-01-26,2021,1,26,Winter,-1.2,0,1,0.0,0.0,78.25
2021-01-27,2021,1,27,Winter,-0.5,0,1,0.1,0.07,36.708333333333336
2021-01-29,2021,1,29,Winter,-6.6,0,1,0.0,0.0,24.291666666666668
2021-01-30,2021,1,30,Winter,-2.3,0,1,0.0,0.0,37.791666666666664
2021-01-31,2021,1,31,Winter,-4.3,0,1,0.0,0.0,71.125
2021-02-01,2021,2,1,Spring,-2.8,0,1,0.0,0.0,26.041666666666668
2021-02-02,2021,2,2,Spring,-5.7,0,1,0.0,0.0,17.708333333333332
2021-02-03,2021,2,3,Spring,-3.2,0,1,0.0,0.0,23.625
2021-02-04,2021,2,4,Spring,-1.0,0,1,0.0,0.0,32.166666666666664
2021-02-05,2021,2,5,Spring,4.2,0,1,0.0,0.0,46.458333333333336
2021-02-06,2021,2,6,Spring,6.2,0,1,0.0,0.0,45.166666666666664
2021-02-07,2021,2,7,Spring,-1.3,0,1,0.0,0.0,44.916666666666664
2021-02-08,2021,2,8,Spring,-1.1,0,1,0.0,0.0,52.625
2021-02-09,2021,2,9,Spring,-0.3,0,1,0.0,0.0,55.208333333333336
2021-02-10,2021,2,10,Spring,6.8,0,1,0.0,0.0,61.125
2021-02-11,2021,2,11,Spring,2.3,0,1,0.0,0.0,74.54166666666667
2021-02-12,2021,2,12,Spring,4.2,0,1,0.0,0.0,69.91666666666667
2021-02-13,2021,2,13,Spring,2.6,0,1,0.0,0.0,93.08333333333333
2021-02-15,2021,2,15,Spring,0.7,0,1,0.0,0.0,38.0
2021-02-17,2021,2,17,Spring,-4.3,0,1,0.0,0.0,22.0
2021-02-18,2021,2,18,Spring,-1.5,0,1,0.0,0.0,39.75
2021-02-19,2021,2,19,Spring,9.0,0,1,0.0,0.0,46.125
2021-02-20,2021,2,20,Spring,7.1,0,1,0.0,0.0,45.125
2021-02-21,2021,2,21,Spring,11.6,0,0,0.0,0.0,51.708333333333336
2021-02-22,2021,2,22,Spring,5.4,0,0,0.0,0.0,38.833333333333336
2021-02-23,2021,2,23,Spring,-0.7,0,1,0.0,0.0,60.708333333333336
2021-02-24,2021,2,24,Spring,-0.8,0,1,0.0,0.0,69.375
2021-02-25,2021,2,25,Spring,1.8,0,1,0.0,0.0,66.08333333333333
2021-02-26,2021,2,26,Spring,3.4,0,1,0.0,0.0,75.29166666666667
2021-02-27,2021,2,27,Spring,5.8,0,1,0.0,0.0,58.375
2021-03-02,2021,3,2,Spring,3.2,0,1,0.0,0.0,80.70833333333333
2021-03-03,2021,3,3,Spring,5.1,0,0,0.0,0.0,81.79166666666667
2021-03-04,2021,3,4,Spring,5.5,0,0,0.0,0.0,84.5
2021-03-05,2021,3,5,Spring,4.4,0,0,0.0,0.0,69.58333333333333
2021-03-06,2021,3,6,Spring,0.2,0,1,0.0,0.0,35.0
2021-03-07,2021,3,7,Spring,2.5,0,1,0.0,0.0,57.166666666666664
2021-03-08,2021,3,8,Spring,3.6,0,1,0.0,0.0,63.791666666666664
2021-03-09,2021,3,9,Spring,7.6,0,0,0.0,0.0,75.5
2021-03-10,2021,3,10,Spring,9.6,0,0,0.0,0.0,75.33333333333333
2021-03-11,2021,3,11,Spring,13.3,0,0,0.0,0.0,70.79166666666667
2021-03-13,2021,3,13,Spring,10.0,0,0,0.0,0.0,77.625
2021-03-14,2021,3,14,Spring,10.2,0,0,0.5,0.0,79.375
2021-03-16,2021,3,16,Spring,10.1,0,0,0.0,0.0,23.75
2021-03-22,2021,3,22,Spring,12.6,0,0,0.0,0.0,28.333333333333332
2021-03-23,2021,3,23,Spring,14.1,0,0,0.0,0.0,46.708333333333336
2021-03-24,2021,3,24,Spring,14.3,0,0,0.0,0.0,34.041666666666664
2021-03-25,2021,3,25,Spring,15.2,0,0,0.0,0.0,46.25
2021-03-27,2021,3,27,Spring,14.1,0,0,0.0,0.0,77.875
2021-03-29,2021,3,29,Spring,11.9,0,0,0.0,0.0,23.416666666666668
2021-03-30,2021,3,30,Spring,14.9,0,0,0.0,0.0,51.958333333333336
2021-03-31,2021,3,31,Spring,17.1,0,0,0.0,0.0,42.958333333333336
2021-04-01,2021,4,1,Spring,15.9,0,0,0.0,0.0,36.958333333333336
2021-04-03,2021,4,3,Spring,11.5,0,0,1.0,0.0,34.833333333333336
2021-04-04,2021,4,4,Spring,13.3,0,0,0.0,0.0,22.291666666666668
2021-04-05,2021,4,5,Spring,13.2,0,0,0.0,0.0,41.458333333333336
2021-04-06,2021,4,6,Spring,14.2,0,0,0.0,0.0,49.75
2021-04-07,2021,4,7,Spring,12.9,0,0,0.0,0.0,41.041666666666664
2021-04-08,2021,4,8,Spring,14.2,0,0,0.0,0.0,45.708333333333336
2021-04-09,2021,4,9,Spring,11.8,0,0,0.1,0.0,45.541666666666664
2021-04-10,2021,4,10,Spring,15.3,0,0,0.0,0.0,44.875
2021-04-11,2021,4,11,Spring,15.8,0,0,0.0,0.0,47.541666666666664
2021-04-12,2021,4,12,Spring,11.4,0,0,0.0,0.0,56.541666666666664
2021-04-13,2021,4,13,Spring,11.6,0,0,0.0,0.0,22.791666666666668
2021-04-14,2021,4,14,Spring,16.4,0,0,0.0,0.0,24.541666666666668
2021-04-17,2021,4,17,Spring,12.4,0,0,0.0,0.0,18.625
2021-04-18,2021,4,18,Spring,17.2,0,0,0.0,0.0,31.5
2021-04-19,2021,4,19,Spring,20.2,0,0,0.0,0.0,44.833333333333336
2021-04-20,2021,4,20,Spring,19.8,0,0,0.0,0.0,45.0
2021-04-21,2021,4,21,Spring,17.6,0,0,0.0,0.0,46.333333333333336
2021-04-23,2021,4,23,Spring,16.4,0,0,0.0,0.0,65.29166666666667
2021-04-24,2021,4,24,Spring,18.3,0,0,0.0,0.0,64.66666666666667
2021-04-25,2021,4,25,Spring,16.9,0,0,0.1,0.0,59.75
2021-04-26,2021,4,26,Spring,16.0,0,0,0.2,0.0,42.208333333333336
2021-04-27,2021,4,27,Spring,17.7,0,0,0.0,0.0,40.833333333333336
2021-04-28,2021,4,28,Spring,16.8,0,0,0.0,0.0,22.958333333333332
2021-04-29,2021,4,29,Spring,14.2,0,0,0.0,0.0,20.916666666666668
2021-04-30,2021,4,30,Spring,10.2,0,0,0.5,0.0,39.375
2021-05-01,2021,5,1,Summer,14.7,0,0,0.0,0.0,27.625
2021-05-02,2021,5,2,Summer,16.3,0,0,0.0,0.0,30.375
2021-05-03,2021,5,3,Summer,18.9,0,0,0.0,0.0,46.041666666666664
2021-05-05,2021,5,5,Summer,22.6,0,0,0.0,0.0,23.791666666666668
2021-05-09,2021,5,9,Summer,20.1,0,0,0.2,0.0,26.041666666666668
2021-05-10,2021,5,10,Summer,17.6,0,0,0.0,0.0,35.458333333333336
2021-05-11,2021,5,11,Summer,17.9,0,0,0.0,0.0,54.666666666666664
2021-05-12,2021,5,12,Summer,21.6,0,0,0.0,0.0,52.833333333333336
2021-05-13,2021,5,13,Summer,19.3,0,0,0.0,0.0,64.29166666666667
2021-05-14,2021,5,14,Summer,20.5,0,0,0.5,0.0,73.33333333333333
2021-05-16,2021,5,16,Summer,18.7,0,0,1.1,0.0,35.958333333333336
2021-05-17,2021,5,17,Summer,23.5,1,0,0.0,0.0,37.916666666666664
2021-05-18,2021,5,18,Summer,23.3,1,0,0.0,0.0,39.041666666666664
2021-05-19,2021,5,19,Summer,25.3,1,0,0.0,0.0,48.041666666666664
2021-05-20,2021,5,20,Summer,23.6,1,0,0.0,0.0,59.583333333333336
2021-05-21,2021,5,21,Summer,24.4,1,0,0.0,0.0,62.0
2021-05-23,2021,5,23,Summer,21.6,1,0,10.1,0.0,54.416666666666664
2021-05-24,2021,5,24,Summer,19.6,0,0,1.4000000000000001,0.0,52.666666666666664
2021-05-25,2021,5,25,Summer,20.8,0,0,0.0,0.0,34.791666666666664
2021-05-26,2021,5,26,Summer,19.0,0,0,0.0,0.0,37.25
2021-05-29,2021,5,29,Summer,21.7,0,0,0.0,0.0,41.791666666666664
2021-06-02,2021,6,2,Summer,20.7,0,0,0.4,0.0,56.458333333333336
2021-06-03,2021,6,3,Summer,23.6,0,0,0.0,0.0,24.666666666666668
2021-06-04,2021,6,4,Summer,23.1,1,0,0.0,0.0,25.416666666666668
2021-06-05,2021,6,5,Summer,27.6,1,0,0.0,0.0,30.833333333333332
2021-06-06,2021,6,6,Summer,27.2,1,0,0.0,0.0,32.833333333333336
2021-06-07,2021,6,7,Summer,23.6,1,0,0.3,0.0,49.708333333333336
2021-06-08,2021,6,8,Summer,25.0,0,0,0.0,0.0,60.583333333333336
2021-06-10,2021,6,10,Summer,25.8,1,0,2.9,0.0,62.208333333333336
2021-06-11,2021,6,11,Summer,28.2,1,0,0.0,0.0,50.541666666666664
2021-06-12,2021,6,12,Summer,30.3,1,0,0.0,0.0,47.625
2021-06-13,2021,6,13,Summer,26.7,1,0,3.8,0.0,66.0
2021-06-15,2021,6,15,Summer,25.0,1,0,0.0,0.0,61.875
2021-06-17,2021,6,17,Summer,27.6,1,0,0.1,0.0,54.125
2021-06-18,2021,6,18,Summer,27.1,1,0,0.0,0.0,31.791666666666668
2021-06-19,2021,6,19,Summer,28.8,1,0,0.0,0.0,22.083333333333332
2021-06-20,2021,6,20,Summer,29.6,1,0,0.0,0.0,20.791666666666668
2021-06-21,2021,6,21,Summer,28.3,1,0,0.0,0.0,30.75
2021-06-22,2021,6,22,Summer,27.6,1,0,0.0,0.0,39.458333333333336
2021-06-26,2021,6,26,Summer,22.7,0,0,0.6,0.0,67.70833333333333
2021-06-27,2021,6,27,Summer,28.3,1,0,0.3,0.0,68.875
2021-06-28,2021,6,28,Summer,26.9,1,0,0.0,0.0,65.41666666666667
2021-07-04,2021,7,4,Summer,27.1,1,0,0.0,0.0,75.625
2021-07-07,2021,7,7,Summer,27.8,1,0,0.0,0.0,78.45833333333333
2021-07-09,2021,7,9,Summer,28.1,1,0,0.0,0.0,72.95833333333333
2021-07-10,2021,7,10,Summer,28.3,1,0,0.0,0.0,73.66666666666667
2021-07-15,2021,7,15,Summer,28.4,1,0,0.6,0.0,78.66666666666667
2021-07-17,2021,7,17,Summer,26.5,1,0,22.6,0.0,89.04166666666667
2021-07-19,2021,7,19,Summer,26.3,1,0,19.3,0.0,88.5
2021-07-20,2021,7,20,Summer,27.2,1,0,2.6,0.0,82.83333333333333
2021-07-23,2021,7,23,Summer,27.7,1,0,0.0,0.0,80.20833333333333
2021-07-24,2021,7,24,Summer,29.0,1,0,0.30000000000000004,0.0,79.375
2021-07-25,2021,7,25,Summer,29.3,1,0,0.7,0.0,75.95833333333333
2021-07-26,2021,7,26,Summer,27.4,1,0,2.2,0.0,83.25
2021-07-27,2021,7,27,Summer,24.8,1,0,6.7,0.0,88.875
2021-07-31,2021,7,31,Summer,29.1,1,0,0.0,0.0,81.41666666666667
2021-08-01,2021,8,1,Autumn,27.4,1,0,0.0,0.0,63.333333333333336
2021-08-02,2021,8,2,Autumn,28.1,1,0,0.0,0.0,62.333333333333336
2021-08-05,2021,8,5,Autumn,24.9,1,0,12.0,0.0,84.91666666666667
2021-08-06,2021,8,6,Autumn,26.6,1,0,0.0,0.0,81.70833333333333
2021-08-07,2021,8,7,Autumn,27.9,1,0,0.0,0.0,76.25
2021-08-10,2021,8,10,Autumn,27.3,1,0,0.2,0.0,75.91666666666667
2021-08-11,2021,8,11,Autumn,26.5,1,0,0.0,0.0,76.70833333333333
2021-08-12,2021,8,12,Autumn,25.8,1,0,6.799999999999999,0.0,86.16666666666667
2021-08-17,2021,8,17,Autumn,25.2,1,0,13.799999999999999,0.0,78.29166666666667
2021-08-18,2021,8,18,Autumn,25.9,1,0,0.0,0.0,78.625
2021-08-20,2021,8,20,Autumn,24.7,0,0,0.0,0.0,82.25
2021-08-21,2021,8,21,Autumn,26.4,1,0,0.1,0.0,78.16666666666667
2021-08-22,2021,8,22,Autumn,26.7,1,0,0.0,0.0,80.125
2021-08-25,2021,8,25,Autumn,24.5,0,0,0.0,0.0,62.125
2021-08-26,2021,8,26,Autumn,23.3,1,0,0.1,0.0,61.625
2021-08-27,2021,8,27,Autumn,23.9,1,0,0.0,0.0,64.79166666666667
2021-08-29,2021,8,29,Autumn,23.9,0,0,0.0,0.0,73.45833333333333
2021-09-01,2021,9,1,Autumn,23.8,1,0,0.0,0.0,73.20833333333333
2021-09-02,2021,9,2,Autumn,24.3,1,0,0.0,0.0,70.375
2021-09-03,2021,9,3,Autumn,26.2,1,0,0.3,0.0,75.0
2021-09-07,2021,9,7,Autumn,22.3,0,0,0.0,0.0,76.875
2021-09-10,2021,9,10,Autumn,24.8,0,0,0.0,0.0,82.16666666666667
2021-09-11,2021,9,11,Autumn,25.8,1,0,0.0,0.0,81.54166666666667
2021-09-14,2021,9,14,Autumn,22.2,0,0,2.7,0.0,78.04166666666667
2021-09-15,2021,9,15,Autumn,21.9,0,0,0.0,0.0,75.66666666666667
2021-09-17,2021,9,17,Autumn,20.6,0,0,0.0,0.0,74.79166666666667
2021-09-18,2021,9,18,Autumn,21.6,0,0,0.0,0.0,81.16666666666667
2021-09-21,2021,9,21,Autumn,20.7,0,0,0.1,0.0,69.75
2021-09-22,2021,9,22,Autumn,21.6,1,0,0.0,0.0,73.25
2021-09-28,2021,9,28,Autumn,19.8,0,0,0.0,0.0,84.83333333333333
2021-09-29,2021,9,29,Autumn,21.7,0,0,0.0,0.0,73.5
2021-09-30,2021,9,30,Autumn,19.0,0,0,0.3,0.0,86.58333333333333
2021-10-01,2021,10,1,Autumn,18.4,0,0,0.0,0.0,64.58333333333333
2021-10-02,2021,10,2,Autumn,19.3,0,0,1.1,0.0,84.20833333333333
2021-10-07,2021,10,7,Autumn,12.9,0,0,0.0,0.0,82.04166666666667
2021-10-10,2021,10,10,Autumn,12.4,0,0,0.0,0.0,40.333333333333336
2021-10-11,2021,10,11,Autumn,11.4,0,0,0.0,0.0,54.833333333333336
2021-10-12,2021,10,12,Autumn,13.2,0,0,0.0,0.0,63.125
2021-10-13,2021,10,13,Autumn,15.4,0,0,4.4,0.0,68.75
2021-10-14,2021,10,14,Autumn,15.2,0,0,0.1,0.0,67.75
2021-10-15,2021,10,15,Autumn,13.1,0,0,0.0,0.0,48.375
2021-10-16,2021,10,16,Autumn,6.0,0,0,0.0,0.0,30.875
2021-10-17,2021,10,17,Autumn,7.9,0,1,0.0,0.0,54.208333333333336
2021-10-18,2021,10,18,Autumn,10.1,0,0,0.0,0.0,61.791666666666664
2021-10-19,2021,10,19,Autumn,7.4,0,1,0.0,0.0,45.541666666666664
2021-10-20,2021,10,20,Autumn,7.7,0,0,0.0,0.0,69.45833333333333
2021-10-21,2021,10,21,Autumn,10.8,0,0,0.0,0.0,61.666666666666664
2021-10-22,2021,10,22,Autumn,9.2,0,0,0.0,0.0,49.166666666666664
2021-10-23,2021,10,23,Autumn,8.3,0,0,0.0,0.0,65.25
2021-10-24,2021,10,24,Autumn,9.3,0,0,0.0,0.0,76.66666666666667
2021-10-25,2021,10,25,Autumn,11.8,0,0,0.0,0.0,82.375
2021-10-26,2021,10,26,Autumn,11.8,0,0,0.0,0.0,61.708333333333336
2021-10-27,2021,10,27,Autumn,12.2,0,0,0.0,0.0,50.375
2021-10-28,2021,10,28,Autumn,11.3,0,0,0.0,0.0,61.916666666666664
2021-10-29,2021,10,29,Autumn,11.2,0,0,0.6,0.0,82.375
2021-10-30,2021,10,30,Autumn,13.9,0,0,0.0,0.0,79.5
2021-10-31,2021,10,31,Autumn,12.1,0,0,0.0,0.0,50.333333333333336
2021-11-01,2021,11,1,Winter,8.6,0,0,0.4,0.0,81.625
2021-11-03,2021,11,3,Winter,10.1,0,0,0.0,0.0,89.08333333333333
2021-11-04,2021,11,4,Winter,9.7,0,0,0.0,0.0,91.08333333333333
2021-11-05,2021,11,5,Winter,10.7,0,0,0.5,0.0,89.41666666666667
2021-11-11,2021,11,11,Winter,8.0,0,1,0.0,0.0,39.208333333333336
2021-11-12,2021,11,12,Winter,8.6,0,1,0.0,0.0,61.458333333333336
