date,tavg,tmin,tmax,prcp,snow,wspd,pres,year,month,day,season,breeding_season,temp_range,extreme_high,extreme_low,rain_day,strong_wind,GDD
2021-10-11,11.4,5.0,20.0,0.0,0.0,6.2,1028.5,2021,10,11,Autumn,0,15.0,0,0,0,0,6.4
2021-10-12,13.2,4.5,20.2,0.0,0.0,5.7,1027.7,2021,10,12,Autumn,0,15.7,0,0,0,0,8.2
2021-10-13,15.4,10.0,20.1,0.0,0.0,5.0,1024.5,2021,10,13,Autumn,0,10.100000000000001,0,0,0,0,10.4
2021-10-14,15.2,13.0,20.5,0.0,0.0,7.6,1022.5,2021,10,14,Autumn,0,7.5,0,0,0,0,10.2
2021-10-15,13.1,10.0,21.0,0.0,0.0,14.5,1026.9,2021,10,15,Autumn,0,11.0,0,0,0,1,8.1
2021-10-16,6.0,2.0,20.1,0.0,0.0,16.1,1037.6,2021,10,16,Autumn,0,18.1,0,0,0,1,1.0
2021-10-17,7.9,-0.2,15.0,0.0,0.0,7.3,1029.3,2021,10,17,Autumn,0,15.2,0,1,0,0,2.9000000000000004
2021-10-18,10.1,1.0,18.0,0.0,0.0,6.1,1020.3,2021,10,18,Autumn,0,17.0,0,0,0,0,5.1
2021-10-19,7.4,0.0,17.1,0.0,0.0,8.9,1030.5,2021,10,19,Autumn,0,17.1,0,1,0,0,2.4000000000000004
2021-10-20,7.7,0.8,15.0,0.0,0.0,6.0,1025.1,2021,10,20,Autumn,0,14.2,0,0,0,0,2.7
2021-10-21,10.8,1.4,19.0,0.0,0.0,7.9,1023.4,2021,10,21,Autumn,0,17.6,0,0,0,0,5.800000000000001
2021-10-22,9.2,2.0,19.6,0.0,0.0,5.9,1028.9,2021,10,22,Autumn,0,17.6,0,0,0,0,4.199999999999999
2021-10-23,8.3,1.0,18.3,0.0,0.0,4.8,1028.8,2021,10,23,Autumn,0,17.3,0,0,0,0,3.3000000000000007
2021-10-24,9.3,3.3,18.2,0.0,0.0,3.7,1024.9,2021,10,24,Autumn,0,14.899999999999999,0,0,0,0,4.300000000000001
2021-10-25,11.8,5.9,19.0,0.0,0.0,4.5,1019.9,2021,10,25,Autumn,0,13.1,0,0,0,0,6.800000000000001
2021-10-26,11.8,8.0,22.2,0.0,0.0,7.0,1020.3,2021,10,26,Autumn,0,14.2,0,0,0,0,6.800000000000001
2021-10-27,12.2,2.0,22.5,0.0,0.0,6.8,1024.1,2021,10,27,Autumn,0,20.5,0,0,0,0,7.199999999999999
2021-10-28,11.3,5.0,21.3,0.0,0.0,5.3,1023.7,2021,10,28,Autumn,0,16.3,0,0,0,0,6.300000000000001
2021-10-29,11.2,4.0,19.6,0.0,0.0,5.3,1022.1,2021,10,29,Autumn,0,15.600000000000001,0,0,0,0,6.199999999999999
2021-10-30,13.9,6.5,21.0,0.0,0.0,5.5,1021.4,2021,10,30,Autumn,0,14.5,0,0,0,0,8.9
2021-10-31,12.1,7.0,20.1,0.0,0.0,9.7,1027.0,2021,10,31,Autumn,0,13.100000000000001,0,0,0,0,7.1
2021-11-01,8.6,7.0,17.6,0.0,0.0,4.4,1029.8,2021,11,1,Winter,0,10.600000000000001,0,0,0,0,3.5999999999999996
2021-11-03,10.1,5.5,15.0,0.0,0.0,5.2,1017.8,2021,11,3,Winter,0,9.5,0,0,0,0,5.1
2021-11-04,9.7,6.6,14.5,0.0,0.0,5.3,1016.3,2021,11,4,Winter,0,7.9,0,0,0,0,4.699999999999999
2021-11-05,10.7,7.9,14.5,0.0,0.0,4.4,1017.2,2021,11,5,Winter,0,6.6,0,0,0,0,5.699999999999999
2021-11-11,8.0,-0.3,14.7,0.0,0.0,18.0,1020.4,2021,11,11,Winter,0,15.0,0,1,0,1,3.0
2021-11-12,8.6,0.0,16.0,0.0,0.0,10.7,1019.9,2021,11,12,Winter,0,16.0,0,1,0,1,3.5999999999999996
2021-11-13,9.6,0.0,18.4,0.0,0.0,10.4,1015.7,2021,11,13,Winter,0,18.4,0,1,0,1,4.6
2021-11-14,9.6,0.8,18.4,0.0,0.0,8.1,1018.6,2021,11,14,Winter,0,17.599999999999998,0,0,0,0,4.6
2021-11-15,4.6,1.0,16.9,0.0,0.0,7.0,1024.4,2021,11,15,Winter,0,15.899999999999999,0,0,0,0,0.0
2021-11-16,5.0,-1.0,12.0,0.0,0.0,5.0,1026.2,2021,11,16,Winter,0,13.0,0,1,0,0,0.0
2021-11-17,4.4,0.0,13.2,0.0,0.0,3.7,1020.1,2021,11,17,Winter,0,13.2,0,1,0,0,0.0
2021-11-18,5.9,0.7,13.2,0.0,0.0,4.8,1014.5,2021,11,18,Winter,0,12.5,0,0,0,0,0.9000000000000004
2021-11-19,5.5,3.0,10.0,0.0,0.0,10.2,1021.4,2021,11,19,Winter,0,7.0,0,0,0,1,0.5
2021-11-20,5.1,2.0,10.0,0.0,0.0,5.4,1022.8,2021,11,20,Winter,0,8.0,0,0,0,0,0.09999999999999964
2021-11-22,-2.4,-4.0,7.6,0.0,0.0,18.0,1027.6,2021,11,22,Winter,0,11.6,0,1,0,1,0.0
2021-11-23,0.2,-8.0,8.9,0.0,0.0,6.5,1021.4,2021,11,23,Winter,0,16.9,0,1,0,0,0.0
2021-11-24,2.5,-6.0,13.0,0.0,0.0,4.5,1016.1,2021,11,24,Winter,0,19.0,0,1,0,0,0.0
2021-11-25,3.5,-5.0,13.7,0.0,0.0,4.3,1020.4,2021,11,25,Winter,0,18.7,0,1,0,0,0.0
2021-11-26,3.9,-2.0,13.7,0.0,0.0,6.6,1029.2,2021,11,26,Winter,0,15.7,0,1,0,0,0.0
2021-11-27,3.0,-3.0,13.7,0.0,0.0,3.8,1032.6,2021,11,27,Winter,0,16.7,0,1,0,0,0.0
2021-11-28,3.6,0.0,10.2,0.0,0.0,3.1,1028.8,2021,11,28,Winter,0,10.2,0,1,0,0,0.0
2021-12-01,3.2,-4.0,10.0,0.0,0.0,8.6,1027.8,2021,12,1,Winter,0,14.0,0,1,0,0,0.0
2021-12-02,6.6,-2.6,13.4,0.0,0.0,14.4,1017.8,2021,12,2,Winter,0,16.0,0,1,0,1,1.5999999999999996
2021-12-03,5.4,-1.0,13.4,0.0,0.0,10.0,1022.1,2021,12,3,Winter,0,14.4,0,1,0,1,0.40000000000000036
2021-12-04,2.4,-3.0,13.9,0.0,0.0,4.2,1025.8,2021,12,4,Winter,0,16.9,0,1,0,0,0.0
2021-12-05,3.7,-5.0,13.9,0.0,0.0,4.1,1023.2,2021,12,5,Winter,0,18.9,0,1,0,0,0.0
2021-12-06,3.5,0.0,12.3,0.0,0.0,9.3,1029.6,2021,12,6,Winter,0,12.3,0,1,0,0,0.0
2021-12-07,0.9,-5.0,12.3,0.0,0.0,4.4,1033.7,2021,12,7,Winter,0,17.3,0,1,0,0,0.0
2021-12-09,1.5,1.6,7.6,0.0,0.0,3.7,1026.7,2021,12,9,Winter,0,6.0,0,0,0,0,0.0
2021-12-10,2.1,-3.0,9.8,0.0,0.0,5.7,1028.5,2021,12,10,Winter,0,12.8,0,1,0,0,0.0
2021-12-11,4.2,-2.0,11.6,0.0,0.0,12.7,1030.2,2021,12,11,Winter,0,13.6,0,1,0,1,0.0
2021-12-13,-2.2,-10.0,4.3,0.0,0.0,5.6,1026.8,2021,12,13,Winter,0,14.3,0,1,0,0,0.0
2021-12-14,-1.4,-8.0,8.0,0.0,0.0,4.4,1017.2,2021,12,14,Winter,0,16.0,0,1,0,0,0.0
2021-12-15,-1.3,-7.0,6.9,0.0,0.0,4.0,1019.9,2021,12,15,Winter,0,13.9,0,1,0,0,0.0
2021-12-16,-0.6,-5.0,5.2,0.0,0.0,18.1,1026.9,2021,12,16,Winter,0,10.2,0,1,0,1,0.0
2021-12-17,-5.8,-8.0,4.3,0.0,0.0,18.0,1035.8,2021,12,17,Winter,0,12.3,0,1,0,1,0.0
2021-12-18,-3.1,-12.0,5.9,0.0,0.0,8.9,1025.3,2021,12,18,Winter,0,17.9,0,1,0,0,0.0
2021-12-19,-0.7,-10.0,9.2,0.0,0.0,4.2,1019.0,2021,12,19,Winter,0,19.2,0,1,0,0,0.0
2021-12-20,3.7,-7.0,14.0,0.0,0.0,8.9,1014.0,2021,12,20,Winter,0,21.0,0,1,0,0,0.0
2021-12-21,2.7,-5.0,13.2,0.0,0.0,7.7,1020.6,2021,12,21,Winter,0,18.2,0,1,0,0,0.0
2021-12-22,0.3,-2.0,8.1,0.0,0.0,5.8,1025.5,2021,12,22,Winter,0,10.1,0,1,0,0,0.0
2021-12-24,-7.7,-9.0,-1.2,0.0,0.0,14.8,1039.5,2021,12,24,Winter,0,7.8,0,1,0,1,0.0
2021-12-26,-6.8,-10.5,0.0,0.0,0.0,15.5,1040.8,2021,12,26,Winter,0,10.5,0,1,0,1,0.0
2021-12-27,-4.4,-13.0,7.0,0.0,0.0,4.1,1032.0,2021,12,27,Winter,0,20.0,0,1,0,0,0.0
2021-12-28,-0.7,-12.0,6.2,0.0,0.0,5.3,1024.0,2021,12,28,Winter,0,18.2,0,1,0,0,0.0
2021-12-29,-1.3,-9.0,6.2,0.0,0.0,16.7,1026.7,2021,12,29,Winter,0,15.2,0,1,0,1,0.0
2021-12-30,-1.7,-8.0,6.2,0.0,0.0,9.2,1029.7,2021,12,30,Winter,0,14.2,0,1,0,0,0.0
2021-12-31,-3.8,-11.0,6.8,0.0,0.0,3.6,1031.8,2021,12,31,Winter,0,17.8,0,1,0,0,0.0
2022-01-01,-1.9,-10.0,8.3,0.0,0.0,12.6,1027.3,2022,1,1,Winter,0,18.3,0,1,0,1,0.0
2022-01-02,-3.9,-12.0,8.3,0.0,0.0,7.7,1031.0,2022,1,2,Winter,0,20.3,0,1,0,0,0.0
2022-01-03,-3.4,-10.0,6.5,0.0,0.0,6.4,1026.7,2022,1,3,Winter,0,16.5,0,1,0,0,0.0
2022-01-04,-3.6,-10.0,6.5,0.0,0.0,5.3,1031.3,2022,1,4,Winter,0,16.5,0,1,0,0,0.0
2022-01-05,-3.2,-9.0,3.9,0.0,0.0,4.5,1030.5,2022,1,5,Winter,0,12.9,0,1,0,0,0.0
2022-01-06,-2.4,-7.0,6.5,0.0,0.0,6.3,1033.9,2022,1,6,Winter,0,13.5,0,1,0,0,0.0
2022-01-07,-3.0,-8.0,6.5,0.0,0.0,4.2,1030.2,2022,1,7,Winter,0,14.5,0,1,0,0,0.0
2022-01-08,1.1,-6.4,9.6,0.0,0.0,7.3,1025.8,2022,1,8,Winter,0,16.0,0,1,0,0,0.0
2022-01-09,-1.5,-6.2,9.6,0.0,0.0,5.5,1026.4,2022,1,9,Winter,0,15.8,0,1,0,0,0.0
2022-01-10,-2.8,-5.0,2.4,0.0,0.0,12.4,1027.8,2022,1,10,Winter,0,7.4,0,1,0,1,0.0
2022-01-11,-5.4,-9.0,2.4,0.0,0.0,6.3,1028.2,2022,1,11,Winter,0,11.4,0,1,0,0,0.0
2022-01-12,-2.2,-8.5,2.8,0.0,0.0,13.9,1026.7,2022,1,12,Winter,0,11.3,0,1,0,1,0.0
2022-01-13,-3.5,-7.7,4.0,0.0,0.0,10.6,1028.6,2022,1,13,Winter,0,11.7,0,1,0,1,0.0
2022-01-14,-4.4,-11.0,3.9,0.0,0.0,3.8,1021.9,2022,1,14,Winter,0,14.9,0,1,0,0,0.0
2022-01-15,-2.5,-9.0,4.0,0.0,0.0,13.5,1024.3,2022,1,15,Winter,0,13.0,0,1,0,1,0.0
2022-01-16,-5.5,-9.0,3.6,0.0,0.0,6.5,1030.8,2022,1,16,Winter,0,12.6,0,1,0,0,0.0
2022-01-17,-2.1,-11.0,6.0,0.0,0.0,10.2,1030.6,2022,1,17,Winter,0,17.0,0,1,0,1,0.0
2022-01-18,-3.6,-12.0,6.0,0.0,0.0,4.2,1025.9,2022,1,18,Winter,0,18.0,0,1,0,0,0.0
2022-01-19,-3.5,-7.6,2.7,0.0,0.0,8.1,1032.2,2022,1,19,Winter,0,10.3,0,1,0,0,0.0
2022-01-20,-3.6,-7.0,-1.3,0.0,0.0,7.9,1034.6,2022,1,20,Winter,0,5.7,0,1,0,0,0.0
2022-01-23,-1.8,-6.4,0.1,0.0,0.0,4.7,1030.5,2022,1,23,Winter,0,6.5,0,1,0,0,0.0
2022-01-24,-0.5,-3.0,1.0,0.0,0.0,4.3,1026.7,2022,1,24,Winter,0,4.0,0,1,0,0,0.0
2022-01-25,0.3,-3.0,6.1,0.0,0.0,11.8,1024.9,2022,1,25,Winter,0,9.1,0,1,0,1,0.0
2022-01-26,-2.1,-5.0,6.1,0.0,0.0,10.0,1030.6,2022,1,26,Winter,0,11.1,0,1,0,1,0.0
2022-01-27,-2.9,-8.0,3.6,0.0,0.0,9.3,1033.1,2022,1,27,Winter,0,11.6,0,1,0,0,0.0
2022-01-28,-2.9,-7.0,3.6,0.0,0.0,7.5,1031.9,2022,1,28,Winter,0,10.6,0,1,0,0,0.0
2022-01-29,-3.7,-8.0,4.9,0.0,0.0,6.6,1026.8,2022,1,29,Winter,0,12.9,0,1,0,0,0.0
2022-02-01,-5.1,-10.0,2.5,0.0,0.0,9.3,1032.7,2022,2,1,Spring,0,12.5,0,1,0,0,0.0
2022-02-02,-3.3,-12.0,5.0,0.0,0.0,7.7,1030.9,2022,2,2,Spring,0,17.0,0,1,0,0,0.0
2022-02-03,-2.5,-9.2,4.6,0.0,0.0,8.3,1029.9,2022,2,3,Spring,0,13.799999999999999,0,1,0,0,0.0
2022-02-04,-3.8,-6.5,3.2,0.0,0.0,18.4,1033.1,2022,2,4,Spring,0,9.7,0,1,0,1,0.0
2022-02-05,0.3,-6.9,4.0,0.0,0.0,17.5,1033.5,2022,2,5,Spring,0,10.9,0,1,0,1,0.0
2022-02-06,-1.2,-6.0,6.1,0.0,0.0,11.2,1031.9,2022,2,6,Spring,0,12.1,0,1,0,1,0.0
2022-02-07,-2.6,-8.0,6.6,0.0,0.0,7.2,1029.2,2022,2,7,Spring,0,14.6,0,1,0,0,0.0
2022-02-08,-0.8,-9.0,8.6,0.0,0.0,6.8,1027.9,2022,2,8,Spring,0,17.6,0,1,0,0,0.0
2022-02-09,-1.3,-9.0,8.6,0.0,0.0,3.9,1023.6,2022,2,9,Spring,0,17.6,0,1,0,0,0.0
2022-02-10,0.6,-8.0,10.3,0.0,0.0,6.8,1022.1,2022,2,10,Spring,0,18.3,0,1,0,0,0.0
2022-02-11,2.3,-5.0,10.3,0.0,0.0,9.5,1025.9,2022,2,11,Spring,0,15.3,0,1,0,0,0.0
2022-02-12,-2.1,-5.0,8.9,0.0,0.0,6.6,1028.6,2022,2,12,Spring,0,13.9,0,1,0,0,0.0
2022-02-14,-6.4,-11.3,-1.6,0.0,0.0,15.2,1029.6,2022,2,14,Spring,0,9.700000000000001,0,1,0,1,0.0
2022-02-15,-7.5,-11.0,-1.6,0.0,0.0,9.2,1029.9,2022,2,15,Spring,0,9.4,0,1,0,0,0.0
2022-02-16,-6.9,-10.0,0.0,0.0,0.0,7.7,1031.5,2022,2,16,Spring,0,10.0,0,1,0,0,0.0
2022-02-17,-4.9,-9.2,0.0,0.0,0.0,7.5,1032.9,2022,2,17,Spring,0,9.2,0,1,0,0,0.0
2022-02-18,-2.3,-8.2,4.1,0.0,0.0,10.6,1031.0,2022,2,18,Spring,0,12.299999999999999,0,1,0,1,0.0
2022-02-20,-1.6,-13.0,5.0,0.0,0.0,12.5,1030.0,2022,2,20,Spring,0,18.0,0,1,0,1,0.0
2022-02-21,-1.6,-11.0,4.9,0.0,0.0,15.6,1032.1,2022,2,21,Spring,0,15.9,0,1,0,1,0.0
2022-02-22,-3.5,-10.0,4.9,0.0,0.0,11.7,1036.7,2022,2,22,Spring,0,14.9,0,1,0,1,0.0
2022-02-23,-0.9,-11.0,7.2,0.0,0.0,6.7,1034.5,2022,2,23,Spring,0,18.2,0,1,0,0,0.0
2022-02-24,0.5,-6.4,11.2,0.0,0.0,5.9,1028.5,2022,2,24,Spring,0,17.6,0,1,0,0,0.0
2022-02-25,6.2,-3.5,14.0,0.0,0.0,6.8,1020.2,2022,2,25,Spring,0,17.5,0,1,0,0,1.2000000000000002
2022-02-26,3.8,-1.0,14.0,0.0,0.0,17.0,1020.8,2022,2,26,Spring,0,15.0,0,1,0,1,0.0
2022-02-27,6.6,-1.9,16.2,0.0,0.0,6.1,1017.2,2022,2,27,Spring,0,18.099999999999998,0,1,0,0,1.5999999999999996
2022-02-28,7.1,0.0,16.2,0.0,0.0,11.4,1015.1,2022,2,28,Spring,0,16.2,0,1,0,1,2.0999999999999996
2022-03-01,5.2,-1.0,13.9,0.0,0.0,17.8,1022.5,2022,3,1,Spring,1,14.9,0,1,0,1,0.20000000000000018
2022-03-02,7.8,-4.0,16.6,0.0,0.0,10.8,1015.7,2022,3,2,Spring,1,20.6,0,1,0,1,2.8
2022-03-03,4.2,-3.0,16.6,0.0,0.0,6.0,1014.5,2022,3,3,Spring,1,19.6,0,1,0,0,0.0
2022-03-05,2.1,-4.0,11.6,0.0,0.0,12.3,1022.5,2022,3,5,Spring,1,15.6,0,1,0,1,0.0
2022-03-06,4.2,-7.0,11.9,0.0,0.0,8.0,1022.5,2022,3,6,Spring,1,18.9,0,1,0,0,0.0
2022-03-07,8.8,-2.2,18.0,0.0,0.0,6.9,1017.6,2022,3,7,Spring,1,20.2,0,1,0,0,3.8000000000000007
2022-03-08,7.4,-2.0,18.1,0.0,0.0,5.0,1015.6,2022,3,8,Spring,1,20.1,0,1,0,0,2.4000000000000004
2022-03-09,9.5,1.0,17.4,0.0,0.0,6.0,1017.8,2022,3,9,Spring,1,16.4,0,0,0,0,4.5
2022-03-10,10.8,4.8,19.3,0.0,0.0,4.6,1012.7,2022,3,10,Spring,1,14.5,0,0,0,0,5.800000000000001
2022-03-11,9.7,6.0,19.3,0.0,0.0,6.6,1019.1,2022,3,11,Spring,1,13.3,0,0,0,0,4.699999999999999
2022-03-13,7.8,1.0,13.2,0.0,0.0,9.0,1013.4,2022,3,13,Spring,1,12.2,0,0,0,0,2.8
2022-03-14,11.4,1.0,21.0,0.0,0.0,9.5,1013.4,2022,3,14,Spring,1,20.0,0,0,0,0,6.4
2022-03-15,10.6,2.8,20.8,0.0,0.0,8.0,1010.2,2022,3,15,Spring,1,18.0,0,0,0,0,5.6
2022-03-16,8.0,2.7,15.7,0.0,0.0,10.4,1020.2,2022,3,16,Spring,1,13.0,0,0,0,1,3.0
2022-03-19,1.9,-5.2,7.0,0.0,0.0,9.0,1020.0,2022,3,19,Spring,1,12.2,0,1,0,0,0.0
2022-03-20,5.9,-0.9,11.0,0.0,0.0,7.7,1020.3,2022,3,20,Spring,1,11.9,0,1,0,0,0.9000000000000004
2022-03-21,5.9,0.0,13.0,0.0,0.0,13.0,1025.0,2022,3,21,Spring,1,13.0,0,1,0,1,0.9000000000000004
2022-03-22,3.3,-2.0,12.9,0.0,0.0,7.4,1025.7,2022,3,22,Spring,1,14.9,0,1,0,0,0.0
2022-03-23,4.7,-1.1,12.5,0.0,0.0,4.5,1014.5,2022,3,23,Spring,1,13.6,0,1,0,0,0.0
2022-03-25,8.2,5.0,15.0,0.0,0.0,9.3,1012.5,2022,3,25,Spring,1,10.0,0,0,0,0,3.1999999999999993
2022-03-26,12.6,0.4,20.6,0.0,0.0,14.1,1012.9,2022,3,26,Spring,1,20.200000000000003,0,0,0,1,7.6
2022-03-27,10.2,0.8,20.6,0.0,0.0,15.2,1021.4,2022,3,27,Spring,1,19.8,0,0,0,1,5.199999999999999
2022-03-28,13.7,5.6,18.0,0.0,0.0,14.4,1018.9,2022,3,28,Spring,1,12.4,0,0,0,1,8.7
2022-03-30,6.1,5.0,12.7,0.0,0.0,8.0,1025.3,2022,3,30,Spring,1,7.699999999999999,0,0,0,0,1.0999999999999996
2022-03-31,8.1,1.0,15.0,0.0,0.0,14.4,1033.1,2022,3,31,Spring,1,14.0,0,0,0,1,3.0999999999999996
2022-04-01,9.3,0.2,15.6,0.0,0.0,6.8,1032.4,2022,4,1,Spring,1,15.4,0,0,0,0,4.300000000000001
2022-04-02,12.3,3.0,19.8,0.0,0.0,9.1,1027.2,2022,4,2,Spring,1,16.8,0,0,0,0,7.300000000000001
2022-04-03,14.6,5.3,22.0,0.0,0.0,11.7,1023.0,2022,4,3,Spring,1,16.7,0,0,0,1,9.6
2022-04-04,15.0,6.0,22.0,0.0,0.0,8.2,1019.0,2022,4,4,Spring,1,16.0,0,0,0,0,10.0
2022-04-05,16.5,7.0,25.1,0.0,0.0,10.2,1017.6,2022,4,5,Spring,1,18.1,0,0,0,1,11.5
2022-04-06,7.9,6.6,13.2,0.0,0.0,12.5,1024.9,2022,4,6,Spring,1,6.6,0,0,0,1,2.9000000000000004
2022-04-07,13.9,2.7,23.5,0.0,0.0,5.4,1016.8,2022,4,7,Spring,1,20.8,0,0,0,0,8.9
2022-04-08,15.8,7.5,24.0,0.0,0.0,6.7,1009.2,2022,4,8,Spring,1,16.5,0,0,0,0,10.8
2022-04-09,18.6,10.0,25.0,0.0,0.0,9.1,1004.6,2022,4,9,Spring,1,15.0,0,0,0,0,13.600000000000001
2022-04-10,19.1,12.4,26.0,0.0,0.0,4.9,1003.4,2022,4,10,Spring,1,13.6,0,0,0,0,14.100000000000001
2022-04-11,20.5,14.0,28.0,0.0,0.0,11.9,1005.2,2022,4,11,Spring,1,14.0,0,0,0,1,15.5
2022-04-12,15.7,14.0,27.5,0.0,0.0,11.9,1016.4,2022,4,12,Spring,1,13.5,0,0,0,1,10.7
2022-04-13,12.4,8.0,21.2,0.0,0.0,15.3,1018.1,2022,4,13,Spring,1,13.2,0,0,0,1,7.4
2022-04-14,14.0,4.0,20.1,0.0,0.0,16.7,1022.6,2022,4,14,Spring,1,16.1,0,0,0,1,9.0
2022-04-15,13.1,6.0,21.1,0.0,0.0,9.6,1026.7,2022,4,15,Spring,1,15.100000000000001,0,0,0,0,8.1
2022-04-16,15.9,4.5,24.0,0.0,0.0,10.7,1019.3,2022,4,16,Spring,1,19.5,0,0,0,1,10.9
2022-04-17,15.0,7.9,23.4,0.0,0.0,6.6,1015.6,2022,4,17,Spring,1,15.499999999999998,0,0,0,0,10.0
2022-04-18,16.2,9.0,23.1,0.0,0.0,7.8,1017.1,2022,4,18,Spring,1,14.100000000000001,0,0,0,0,11.2
2022-04-19,20.2,8.8,28.0,0.0,0.0,10.5,1013.5,2022,4,19,Spring,1,19.2,0,0,0,1,15.2
2022-04-20,21.9,11.5,29.0,0.0,0.0,12.6,1004.0,2022,4,20,Spring,1,17.5,0,0,0,1,16.9
2022-04-21,19.3,17.0,28.8,0.0,0.0,13.5,999.0,2022,4,21,Spring,1,11.8,0,0,0,1,14.3
2022-04-22,16.9,10.0,26.5,0.0,0.0,15.9,1011.5,2022,4,22,Spring,1,16.5,0,0,0,1,11.899999999999999
2022-04-23,18.6,10.1,27.4,0.0,0.0,8.5,1004.7,2022,4,23,Spring,1,17.299999999999997,0,0,0,0,13.600000000000001
2022-04-24,21.4,12.8,27.4,0.0,0.0,9.3,1004.3,2022,4,24,Spring,1,14.599999999999998,0,0,0,0,16.4
2022-04-25,21.3,16.5,26.2,0.0,0.0,7.5,1004.0,2022,4,25,Spring,1,9.7,0,0,0,0,16.3
2022-04-29,15.6,8.9,19.0,0.0,0.0,8.1,1018.8,2022,4,29,Spring,1,10.1,0,0,0,0,10.6
2022-04-30,14.3,11.0,23.0,0.0,0.0,11.9,1021.2,2022,4,30,Spring,1,12.0,0,0,0,1,9.3
2022-05-01,17.4,4.0,26.0,0.0,0.0,10.6,1012.6,2022,5,1,Summer,1,22.0,0,0,0,1,12.399999999999999
2022-05-02,18.1,8.0,26.3,0.0,0.0,8.7,1014.4,2022,5,2,Summer,1,18.3,0,0,0,0,13.100000000000001
2022-05-03,22.1,10.9,32.0,0.0,0.0,9.3,1008.3,2022,5,3,Summer,1,21.1,1,0,0,0,17.1
2022-05-04,26.1,14.5,33.0,0.0,0.0,10.2,1004.3,2022,5,4,Summer,1,18.5,1,0,0,1,21.1
2022-05-05,24.2,19.5,32.9,0.0,0.0,10.0,1004.2,2022,5,5,Summer,1,13.399999999999999,1,0,0,1,19.2
2022-05-09,15.2,7.8,20.0,0.0,0.0,8.1,1019.6,2022,5,9,Summer,1,12.2,0,0,0,0,10.2
2022-05-10,11.7,9.0,19.1,0.0,0.0,9.0,1014.0,2022,5,10,Summer,1,10.100000000000001,0,0,0,0,6.699999999999999
2022-05-11,18.0,8.4,22.0,0.0,0.0,11.4,1016.6,2022,5,11,Summer,1,13.6,0,0,0,1,13.0
2022-05-12,14.3,13.0,20.7,0.0,0.0,11.5,1015.4,2022,5,12,Summer,1,7.699999999999999,0,0,0,1,9.3
2022-05-13,16.9,7.0,25.0,0.0,0.0,12.6,1012.7,2022,5,13,Summer,1,18.0,0,0,0,1,11.899999999999999
2022-05-14,17.1,7.0,25.0,0.0,0.0,7.9,1015.8,2022,5,14,Summer,1,18.0,0,0,0,0,12.100000000000001
2022-05-15,19.2,8.0,28.0,0.0,0.0,9.8,1012.8,2022,5,15,Summer,1,20.0,0,0,0,0,14.2
2022-05-16,22.1,9.1,29.0,0.0,0.0,8.5,1006.9,2022,5,16,Summer,1,19.9,0,0,0,0,17.1
2022-05-17,21.0,12.0,29.0,0.0,0.0,8.8,1004.4,2022,5,17,Summer,1,17.0,0,0,0,0,16.0
2022-05-18,23.9,12.0,31.0,0.0,0.0,8.7,1011.4,2022,5,18,Summer,1,19.0,1,0,0,0,18.9
2022-05-19,24.1,15.0,32.0,0.0,0.0,7.5,1011.1,2022,5,19,Summer,1,17.0,1,0,0,0,19.1
2022-05-20,25.1,17.0,34.0,0.0,0.0,8.0,1008.3,2022,5,20,Summer,1,17.0,1,0,0,0,20.1
2022-05-21,27.7,16.0,36.0,0.0,0.0,8.1,1004.6,2022,5,21,Summer,1,20.0,1,0,0,0,22.7
2022-05-22,27.2,18.2,34.6,0.0,0.0,7.5,1003.7,2022,5,22,Summer,1,16.400000000000002,1,0,0,0,22.2
2022-05-23,25.9,19.0,34.0,0.0,0.0,10.0,1006.6,2022,5,23,Summer,1,15.0,1,0,0,1,20.9
2022-05-24,26.3,19.0,33.0,0.0,0.0,10.5,1006.8,2022,5,24,Summer,1,14.0,1,0,0,1,21.3
2022-05-25,22.4,19.0,31.9,0.0,0.0,15.6,1011.8,2022,5,25,Summer,1,12.899999999999999,1,0,0,1,17.4
2022-05-26,24.3,12.0,35.0,0.0,0.0,9.3,1003.2,2022,5,26,Summer,1,23.0,1,0,0,0,19.3
2022-05-27,28.2,16.1,36.0,0.0,0.0,10.8,999.3,2022,5,27,Summer,1,19.9,1,0,0,1,23.2
2022-05-28,30.1,22.0,36.0,0.0,0.0,12.6,993.4,2022,5,28,Summer,1,14.0,1,0,0,1,25.1
2022-05-29,20.8,17.7,35.3,0.0,0.0,16.2,998.1,2022,5,29,Summer,1,17.599999999999998,1,0,0,1,15.8
2022-05-30,22.2,10.0,32.0,0.0,0.0,9.8,1003.4,2022,5,30,Summer,1,22.0,1,0,0,0,17.2
2022-05-31,22.3,11.0,31.9,0.0,0.0,6.2,1000.4,2022,5,31,Summer,1,20.9,1,0,0,0,17.3
2022-06-01,26.5,14.0,36.0,0.0,0.0,9.5,1003.1,2022,6,1,Summer,1,22.0,1,0,0,0,21.5
2022-06-02,27.9,16.6,37.0,0.0,0.0,9.5,1001.7,2022,6,2,Summer,1,20.4,1,0,0,0,22.9
2022-06-03,28.8,21.2,35.8,0.0,0.0,8.5,1001.6,2022,6,3,Summer,1,14.599999999999998,1,0,0,0,23.8
2022-06-05,27.7,19.0,35.0,0.0,0.0,16.5,1000.8,2022,6,5,Summer,1,16.0,1,0,0,1,22.7
