common_name,season,month,month_name,n_years,intercept,temperature_beta,humidity_beta,prcp_beta,temperature_standardized_beta,humidity_standardized_beta,prcp_standardized_beta,r_squared,adjusted_r_squared,rmse
Oriental Scops-Owl,Spring,4,April,9,-0.010480767871424294,0.0008094707432484043,-9.719422952757164e-06,-2.87847223803169e-05,0.6427207947431333,-0.05865173702532563,-0.4336413041118363,0.5157799617428459,0.22524793878855343,0.0006953240171149984
Oriental Scops-Owl,Spring,5,May,9,-0.004322893814460409,0.00034703601909407035,-1.1896944975397741e-05,-2.11867829619338e-05,0.2919737407038973,-0.06133453347713974,-0.37673431882185837,0.31657994812339507,-0.09347208300256793,0.0009307091913061988
Oriental Stork,Spring,3,March,8,0.02590897424981549,-0.0014498286826344015,-0.00030102160372139894,0.00022724116921665616,-0.6478835002388343,-1.2617586886364491,0.6813403044089561,0.6365673881087557,0.36399292919032245,0.0011558462849361086
Oriental Stork,Spring,4,April,8,0.0016912892399888095,-8.185168153753344e-05,1.6962535360839506e-05,-1.7503193741552933e-05,-0.13878938142050562,0.2600927823565442,-0.6410490514604791,0.22604348921269035,-0.35442389387779194,0.0003667789098722815
Osprey,Spring,3,March,8,0.0012014312516238676,-0.0001664376307261705,2.9219436994500467e-05,-3.726341991378608e-05,-0.27719151962257343,0.4564557312764802,-0.4163973505652615,0.3963478497769919,-0.056391262890264304,0.0003996992448955879
Osprey,Spring,4,April,9,0.016788397940241923,-0.0005128818100722003,-0.0001019879068845331,9.798860366465698e-05,-0.25474624912832844,-0.38499791972944847,0.9234501847229875,0.512247327163025,0.21959572346084,0.001115568836908926
Osprey,Spring,5,May,9,0.008961268689397735,-0.00034070199702687713,-1.5205011243990686e-05,7.00588548761222e-06,-0.8404299753395923,-0.22983383963604703,0.36525049615251515,0.7697679454593094,0.631628712734895,0.00018424487885383817
Pacific Golden-Plover,Spring,5,May,9,0.003140123578472345,1.9911532621665322e-05,-5.1215482843265e-05,8.570261882068695e-06,0.044339752944143815,-0.6988600629363795,0.4033514269265594,0.3194625349049711,-0.08885994415204612,0.0003508947138279642
Pacific Swift,Spring,5,May,9,0.0040392090564824535,-7.187317608065304e-05,-3.329553590677053e-05,3.997708739654699e-06,-0.26663259628199654,-0.7568900331799474,0.313442931078626,0.3340480732240311,-0.06552308284155028,0.00020836003446132913
Pale-legged Leaf Warbler,Spring,5,May,8,0.0013203207082993884,-2.440986828889995e-05,-6.375191631049104e-06,-4.317638548166574e-06,-0.17952389810889105,-0.2787348715989323,-0.6790801569269138,0.7542002996881686,0.5698505244542951,6.605960275353483e-05
Pallas's Gull,Spring,3,March,8,0.008864116583813477,-0.0005117719351896214,-9.868394858337596e-05,0.00012240141235171151,-0.46594674986325463,-0.8427616122681988,0.7477270329072221,0.33923932238338583,-0.1563311858290748,0.0007649457581088038
Pallas's Leaf Warbler,Spring,3,March,9,0.005795258969978336,-0.0003359149691914993,-1.4754698292763275e-05,0.00010059186798839709,-0.12057817722425537,-0.049980031978121134,0.2702336860995044,0.0665336787211378,-0.49354611404617943,0.002174369133712261
Pallas's Leaf Warbler,Spring,4,April,9,-0.0142669733172028,0.0022316321852026014,-8.203878274397149e-05,-0.00014927768077773406,0.50553193464165,-0.14124217263948707,-0.6416057687071403,0.6579761493471141,0.4527618389553826,0.0020482797126687106
Pallas's Leaf Warbler,Spring,5,May,9,0.03890345774012732,-0.0011178804688286078,-5.243540703283428e-05,-8.589837072248985e-06,-0.7749520347092549,-0.22274320805715891,-0.12585350248049085,0.5354585763823974,0.25673372221183577,0.0009312625837625926
Pied Avocet,Spring,3,March,8,0.006200419707136811,-0.0004319858729811995,-3.486261512164061e-05,0.00014988235597258818,-0.1940241831692525,-0.14687392028219365,0.45168291422983464,0.14602094936779375,-0.4944633386063608,0.0017628106090690383
Pied Avocet,Spring,4,April,9,0.01344168717608696,-0.0006321579618518937,-5.7139755521279216e-06,3.307236886114339e-05,-0.37182911673651087,-0.025543203491225807,0.3690884779532564,0.21406420473501786,-0.25749727242397147,0.0011958116996517985
Pied Avocet,Spring,5,May,9,0.003939485861112174,-0.00012214540224359403,-1.2837590523041544e-05,-2.1328690710074785e-06,-0.3397666040491346,-0.21882022316693783,-0.12539167026927306,0.14161043744087665,-0.37342330009459745,0.0003154845053127681
Pied Harrier,Spring,4,April,9,-0.005150218676219541,0.00044842480184382447,-3.58988588292183e-05,4.0795962901232495e-05,0.4924226826468517,-0.2996044575942236,0.8499884315436496,0.7701009667495533,0.6321615467992853,0.0003464233795084214
Pied Harrier,Spring,5,May,9,0.007976969286702013,-0.00027141292540551834,-2.3694401479627416e-05,6.629709165869791e-06,-0.7220994889621226,-0.38628925382115537,0.37278799147979025,0.5345856485829186,0.2553370377326697,0.00024288056214303436
Purple Heron,Spring,4,April,9,-0.0087739602982703,0.0006262103430164648,5.922775129703983e-06,6.016091019603416e-05,0.3011555780715521,0.021647867533560145,0.548949602935245,0.4760608895680911,0.16169742330894576,0.0011941442190264656
Purple Heron,Spring,5,May,9,-0.010951186135687975,0.00045601223916439624,7.055509076937352e-05,-1.2814187221806878e-05,0.502073017444416,0.4760133250030746,-0.29818265226074897,0.2766376122166545,-0.15737982045335275,0.0007316897381822668
Radde's Warbler,Spring,5,May,9,0.02641874757257649,-0.0009042511691498558,-1.4671335857714853e-05,1.9430915526863816e-06,-0.5287262277805156,-0.05256683226634375,0.024012421861410133,0.2660558856031011,-0.1743105830350382,0.0013878071035729118
Red-crested Pochard,Spring,3,March,8,0.0014118547160724903,3.069554766171784e-05,-8.364185224896285e-06,2.1250058012989518e-05,0.02724790167474038,-0.06964336149858286,0.12656529323665228,0.014428605078278478,-0.7247499411130127,0.0009581968399488592
Red-crested Pochard,Spring,4,April,9,-0.006230408986308353,0.0005577294836351196,-1.9672597810751125e-05,1.9019303812966564e-05,0.4140146774742296,-0.1109872396108119,0.26787621389099686,0.23115232550374643,-0.23015627919400572,0.0009371628506353465
Red-crested Pochard,Spring,5,May,9,-0.009343992535022421,0.00031301917409339524,7.978274027883681e-05,4.309611065435309e-06,0.4104155841564906,0.64100618962378,0.11942408024024233,0.47630424510438374,0.16208679216701394,0.0005227884813192136
Red-flanked Bluetail,Spring,4,April,8,-0.013949307656161205,0.001116047510902548,-8.643000279724782e-05,2.3271036140809087e-05,0.5726251779251208,-0.33802220364206154,0.18129930750555093,0.3346768980563496,-0.16431542840138813,0.001168184822572757
Red-flanked/Qilian Bluetail,Spring,3,March,9,0.0008472375690979352,-0.00015187794480152114,0.00011655040046616651,-2.072898725003842e-05,-0.0576664589873026,0.4176083581333841,-0.058903881311982965,0.18396492144775767,-0.3056561256835877,0.0019219812466162603
Red-flanked/Qilian Bluetail,Spring,4,April,9,0.025358068659955598,-0.0007183480509705689,-0.0002325005690672954,7.032200405625114e-05,-0.221680408340977,-0.545300150690537,0.4117475614463735,0.2184960762367295,-0.25040627802123283,0.0022727948306046305
Red-throated Pipit,Spring,4,April,9,-0.00427476805459646,0.00020109410244036483,6.80974458093253e-05,5.85321383842989e-06,0.17871291518426732,0.45994577127569725,0.09869573773035784,0.3678283646717626,-0.011474616525179782,0.0007098195298797486
Red-throated Pipit,Spring,5,May,9,0.007576928472008276,-9.158067916143075e-05,-9.579573776547935e-05,-1.7134045701819637e-06,-0.15296384955498235,-0.980463664284271,-0.06048473625294618,0.9483633258745378,0.9173813213992604,0.00012886458267930175
Reed Bunting,Spring,3,March,8,-0.0010028761427284586,-1.6622215500635768e-06,3.3397773325444004e-05,2.6951445972382694e-05,-0.0033831543607591888,0.6376007572327935,0.36805422548191674,0.8020831033849778,0.6536454309237112,0.00018727374593970191
Relict Gull,Spring,4,April,9,0.001237447673794558,-8.041645802918549e-05,2.319346508398066e-05,1.6781441378402994e-05,-0.08244569046980722,0.1807206825587108,0.32643722778982465,0.2134538449290838,-0.25847384811346585,0.0006863191765047418
Richard's Pipit,Spring,4,April,8,0.0012792482832428423,-3.305947665954064e-05,-1.751537757085935e-05,2.4022673544879733e-05,-0.05596760960581736,-0.22586863186737247,0.7186784072064416,0.32416791323452576,-0.18270615183957983,0.00038925953166829883
Richard's Pipit,Spring,5,May,9,0.0061052245947924196,0.00014392590005092294,-0.00011839505830564931,-1.3863613355761791e-05,0.1434375702037197,-0.7230326575208282,-0.2920124237339592,0.9827520656983991,0.9724033051174386,0.00012481993852269736
Rook,Spring,3,March,9,0.0023464930795410893,-0.00012695694576174155,4.356625147220785e-05,-1.207346264068228e-05,-0.12445335555646261,0.40302053774942354,-0.08857664828383803,0.20592599003868417,-0.2705184159381053,0.000734350932361938
Rook,Spring,4,April,8,0.0022349552771133555,-6.17220414359587e-06,-6.227093418333149e-06,-2.7408640052645042e-05,-0.006943986743831624,-0.053364152402777434,-0.5449147475056119,0.34331433265466693,-0.14919991785433284,0.0005773920553215029
Russet Sparrow,Spring,4,April,8,0.004738212489489868,-0.00017697685261263766,-3.518812279069098e-05,1.4985427442139648e-05,-0.5032031646836178,-0.762111699549836,0.7529541038012139,0.6029959342258416,0.3052428848952229,0.0001776360948715483
Russet Sparrow,Spring,5,May,9,0.0039959461272771404,-0.00014248766986793015,6.357029274914493e-06,1.2578828050558074e-05,-0.250339737812187,0.06843954163704906,0.46708251992052735,0.3843352903271613,0.014936464523458093,0.0004230181552187208
Short-toed Snake-Eagle,Spring,4,April,8,0.0035882753018750546,-0.00016003741098529237,-2.0730780724058617e-05,1.6003540838099192e-05,-0.2928540739214306,-0.2889622061912621,0.5175094782500945,0.17606151577741247,-0.4418923473895282,0.0003976292074145805
Short-toed Snake-Eagle,Spring,5,May,8,0.002440161430766442,-0.00011640759570566093,1.0709233965822763e-05,-2.9581317960319973e-06,-0.6720472705546838,0.45228576951153965,-0.44884539282292396,0.6974008479662945,0.47045148394101544,7.461940803741793e-05
Siberian Blue Robin,Spring,5,May,9,0.025694548690618775,-0.0009269582696063254,-4.032124912053289e-05,3.793688528874627e-05,-0.5550416064056843,-0.14794480036806765,0.48009585126772536,0.5187670979746957,0.23002735675951302,0.0010973664682749826
Siberian Pipit,Spring,3,March,8,0.01127450584549437,-0.0008239756447217571,-7.175464461763343e-05,0.00017410043901914995,-0.6267209432492507,-0.511927261072986,0.8884981579422179,0.5237073682073232,0.16648789436281564,0.0007774016622291183
Siberian Pipit,Spring,4,April,9,0.020447963751946907,-0.0010418122178416853,-2.7208604078069515e-06,9.063485139758671e-05,-0.39885882697710157,-0.007916901197475994,0.658373573357903,0.4865960358294551,0.17855365732712813,0.0014848647381587165
Siberian Pipit,Spring,5,May,9,0.0033439012102345726,-3.120843978116405e-05,-3.3271270740351945e-05,-5.382193952487672e-06,-0.07106941884312225,-0.464280525502161,-0.2590424722091443,0.4051742171191106,0.048278747390577026,0.00032079203096671885
Swan Goose,Spring,3,March,9,0.01115699471287682,-0.0007438241292951307,6.60079931642232e-05,2.6001009417647455e-05,-0.21575971312545011,0.18068556662486435,0.056445270332238194,0.12795299197885002,-0.39527521283383993,0.0026007173754847256
Swan Goose,Spring,4,April,9,-0.007093455233917321,0.0003203345430610948,0.00015554204553284518,-2.02897994997416e-05,0.1675356682142725,0.6182591004995334,-0.2013393519658007,0.3110978800424419,-0.10224339193209309,0.0012591060130028127
Swan Goose,Spring,5,May,9,-0.009757294500471182,0.00031382802057351527,9.368830693131751e-05,1.5599286965425737e-05,0.2674320186409184,0.4892236549674727,0.2809489141123377,0.4342832001122763,0.09485312017964209,0.0008360210999673421
Swinhoe's/Pin-tailed Snipe,Spring,5,May,8,0.006541071871068697,-0.00017212252432267914,-3.552969564517485e-05,-5.543357794635893e-06,-0.27754169761840713,-0.41910036149317287,-0.23492227313705658,0.3717103625420941,-0.09950686555133537,0.00038496909234437377
Taiga Bean-Goose,Spring,3,March,8,-0.009542648312864334,0.0006788360788716834,0.00015399234164277734,-8.9617106260807e-05,0.397869542465061,0.7642092633192012,-0.3982126346563887,0.30550709428536815,-0.2153625850006058,0.0011972465263150704
Taiga Bean-Goose,Spring,4,April,9,0.008146239131119294,-0.0003172646172701198,-4.158978806275061e-05,1.7492944726704975e-05,-0.280157515102455,-0.27911716549087806,0.29308322523948815,0.13280352006542462,-0.38751436789532057,0.0008366911269136196
Taiga Flycatcher,Spring,4,April,9,-0.019468667177864794,0.0010353799213573991,0.0001753942454910269,-7.366784293162695e-05,0.48056724007929263,0.6187126083021025,-0.6487535967454071,0.48779002434418617,0.18046403895069785,0.001223366656534552
Taiga Flycatcher,Spring,5,May,9,0.06331761631609234,-0.0015613907798615655,-0.00034279698627726594,4.871862205440264e-05,-0.670270288693666,-0.9017283533446236,0.44201222391562583,0.6400315542072866,0.42405048673165857,0.001323833124722451
Taiga/Tundra Bean-Goose,Spring,3,March,9,-0.0005752950307286806,2.751655943179998e-05,-5.150897073097871e-06,0.00024249345354350628,0.011370427509769144,-0.02008594987382437,0.7499286358914825,0.5513358943421518,0.2821374309474429,0.0013094873404206704
Temminck's Stint,Spring,4,April,8,0.001179355146256307,-0.0002874473595094962,0.00016376864098766606,-3.684181820608007e-05,-0.2034278698635312,0.8828328941911183,-0.4607503312625475,0.4064451215521243,-0.03872103728378251,0.0008726476989477707
Temminck's Stint,Spring,5,May,9,0.013152727817680456,-0.00046919567072393906,-3.97032787331958e-05,-5.234538157147649e-06,-0.7719898588336565,-0.40029885141878396,-0.1820274539176145,0.5973268797286941,0.3557230075659106,0.0003653070943420643
Thick-billed Warbler,Spring,5,May,9,0.008808967298104124,-0.0004133018804669806,8.644943099916359e-05,-2.308428345444245e-05,-0.4075817068842025,0.5224079937967457,-0.4811324250218699,0.4367450121884303,0.09879201950148853,0.0007208495075755257
Tristram's Bunting,Spring,3,March,8,0.004615945381685955,-0.00011067304574698044,-8.053516944832533e-05,4.500862328681948e-05,-0.10536600143122449,-0.731395167855468,0.3046272000133568,0.29410824477733655,-0.23531057163966107,0.0007237068832348484
Tristram's Bunting,Spring,4,April,8,-0.004522251280727196,0.00029739452827008727,2.556490254824208e-05,-2.6064639315076257e-05,0.45424530591161577,0.29764223776466886,-0.6045077345730322,0.5878826311628345,0.2787946045349603,0.0003088417459695928
Tristram's Bunting,Spring,5,May,9,0.02198717602695367,-0.0006676135194669923,-9.103474702146424e-05,-4.714177677590463e-06,-0.6276948403012542,-0.5244824950082636,-0.09367642505478288,0.47429931417173454,0.15887890267477522,0.0007304411327295151
Tufted Duck,Spring,3,March,9,0.003979928839182227,-5.246104923040299e-05,1.1440972300803654e-05,9.355413631359691e-06,-0.02126640922935386,0.043767019046327016,0.028382944205762876,0.005088470883121032,-0.5918584465870063,0.001987734345399514
Tufted Duck,Spring,4,April,9,-0.002363837587461633,0.0004101556432704161,-9.528925426022757e-05,4.188609944363553e-05,0.4298433848062457,-0.7589701345581118,0.8328731804023627,0.5089560944456728,0.2143297511130765,0.00053050032344372
Tundra Bean-Goose,Spring,3,March,9,0.01195457238236224,-0.0006822967100953347,-8.641003928183438e-05,0.00014171438859276848,-0.385259144278873,-0.46043753524186437,0.5988676878551763,0.25990405763670144,-0.1841535077812777,0.0012308004251715635
Tundra Bean-Goose,Spring,4,April,9,0.002245423547486167,-0.00016602589351303096,4.498550884632758e-05,-2.036436724588693e-05,-0.28870795782086656,0.5945313612157602,-0.6718947549411277,0.2961817004398233,-0.1261092792962828,0.00038276691790518696
Tundra Swan,Spring,3,March,9,0.0008233026504480336,-0.00022616193899206483,0.00023270213633543596,-0.00021873655519118702,-0.07293212788513863,0.7081521461892648,-0.5279076913435443,0.5135245684619623,0.22163930953913957,0.0017472473664743686
Tundra Swan,Spring,4,April,8,0.02953749561135026,-0.0015517218653338547,-8.47892494292879e-05,5.596371740839117e-05,-0.9287929789213476,-0.38658185725418626,0.5919487009390137,0.8894056961253773,0.8064599682194104,0.00044537103823029536
Two-barred Warbler,Spring,5,May,9,0.02825518019887659,-0.0012018149769023152,5.9450351744577436e-05,5.972007571769649e-06,-0.6372757326970001,0.19317217505284948,0.06692849268958745,0.5710508126915081,0.31368130030641306,0.0011699102365777857
Vega/Mongolian Gull,Spring,3,March,9,0.020700446160858792,-0.0012177766635688592,-0.00013870696015545373,0.0002462985823327484,-0.46193087669439603,-0.4965173612943494,0.6992114196575742,0.3591065125310887,-0.025429579950257963,0.0017049313180833021
Vega/Mongolian Gull,Spring,4,April,9,0.009158946358320012,-0.0002906166662812938,-7.369511088670344e-05,3.756483263608959e-05,-0.3263853346539563,-0.6290251342684998,0.8004587937275576,0.42036517032007503,0.07258427251212007,0.0005378413192313587
Whiskered Tern,Spring,5,May,9,-0.004746535065494077,0.00036765025036947696,-1.8306370711078768e-05,-5.1703931860476025e-06,0.4842301263813667,-0.1477473038588757,-0.14392672243668517,0.3835450106332948,0.013672017013271698,0.0005646419383797706
White-naped Crane,Spring,3,March,9,0.009297080984382209,-0.0006403312291668924,-8.897168801189215e-05,0.00019655017596628577,-0.45054545233141374,-0.5907620611685667,1.035010175878517,0.7390592202739681,0.5824947524383489,0.0005864896535467976
White-throated Needletail,Spring,5,May,8,0.0022688892427834757,-7.88846658130205e-05,-9.74597313547242e-06,6.630315599261578e-06,-0.4540260311180186,-0.41034522854947725,1.002958848796942,0.8823573135890258,0.7941252987807952,4.666924247252402e-05
White-throated Rock-Thrush,Spring,5,May,8,0.003604340660956319,-7.007419233387966e-05,-3.938219786807703e-05,7.199867314404008e-06,-0.25938144768925847,-0.8705224153586906,0.5605493969043546,0.3809753727443954,-0.08329309769730808,0.00021277973823970625
White-winged Tern,Spring,5,May,9,0.0022450876309779324,5.751815639227466e-05,-7.52332514184869e-05,1.8657476695043974e-05,0.11077920153414313,-0.8878988161409725,0.7594638499447616,0.5806088300332062,0.32897412805312987,0.00031848996524392925
Whooper Swan,Spring,3,March,9,0.013747418536656822,-0.0008829231033509841,-4.5709237381744096e-05,4.803215956193368e-05,-0.587272103071449,-0.2869110699665532,0.2391034588972966,0.23241458185632624,-0.22813666902987806,0.0010640699344463586
Whooper Swan,Spring,4,April,8,-0.0035839525589638874,0.00019058976660412058,-8.719551351600703e-06,9.214266233515639e-05,0.10448739499031454,-0.036412801757378405,0.8926835933634955,0.834301466436679,0.7100275662641883,0.0005951900266409282
Wood Sandpiper,Spring,4,April,9,-0.003932084536423385,8.825417699143122e-05,0.00010069459048215644,-1.435759071029806e-05,0.0934123201575536,0.8100171841318043,-0.28833533023301067,0.4387000175053233,0.1019200280085173,0.0005615852221308756
Wood Sandpiper,Spring,5,May,9,0.017302124736201855,-0.00033399775643721733,-0.00015530783281186215,3.19316929155378e-06,-0.36617511634692185,-1.0433715979435703,0.07398916875772778,0.8637738367100345,0.7820381387360552,0.00031887786189429694
Yellow-browed Bunting,Spring,4,April,8,-0.0005834742869788568,0.00016753523613717144,-1.2172285309213004e-05,-3.0003564279947316e-05,0.1412196895150733,-0.07815501432098339,-0.4469247573716069,0.21626255080275747,-0.37154053609517446,0.0008418928976246075
Yellow-browed Bunting,Spring,5,May,8,0.0002227089020269492,3.890965127793531e-05,7.026383713751868e-07,-6.91780129200624e-06,0.15745454212959442,0.01690327845222949,-0.5986649910887134,0.3985552085206294,-0.052528385088898455,0.00018780283600202898
Yellow-browed Warbler,Spring,4,April,9,-0.008641412953576426,0.0005861460054078705,0.00019716486485538864,-7.703049930405429e-05,0.2185374687092102,0.558687335451162,-0.5449168200913879,0.23370745379315772,-0.22606807393094774,0.0018627915030943309
Yellow-browed Warbler,Spring,5,May,9,0.04339961884336575,-0.0014895212786379722,8.351642838709394e-05,-2.9025940736860804e-05,-0.8136080267208542,0.27953796437589207,-0.33508558274364786,0.7939697134690318,0.6703515415504508,0.0007871117687763075
Yellow-rumped Flycatcher,Spring,5,May,9,0.0169897148157484,-0.0006835402554585177,5.3389502946336854e-05,1.4479633436070776e-05,-0.47914652716802697,0.22932980311203627,0.21451750705582529,0.5105774108718006,0.21692385739488107,0.0009453162907224682
snipe sp.,Spring,5,May,8,0.0019329891599856382,5.183741424392566e-05,-5.699382033333903e-05,2.9735883880195775e-06,0.11089706812343798,-0.7983643546174634,0.14837921337671048,0.5647037956900844,0.23823164245764783,0.00028073664521294906
Amur Falcon,Summer,6,June,9,-0.11094354414702014,0.003795135478671115,0.0002104131392757629,3.798599956705527e-05,1.4181777779613232,0.5698686756879966,0.8066217665670714,0.40868083255961474,0.0538893320953836,0.0015282713564678556
Amur Falcon,Summer,7,July,9,0.017220228104843336,-0.0005245539238043873,1.5726427266632402e-05,9.497241119466482e-06,-0.22203437592809874,0.04070468384288881,0.502909811211394,0.15958392095518892,-0.3446657264716977,0.0019349443412138253
Amur Falcon,Summer,8,August,9,0.0015224826537315705,0.002162346391063027,-0.0007461951121552308,3.470548804035539e-05,0.7043879925903557,-1.3318138080305955,1.0278515397804617,0.7498514269678559,0.5997622831485694,0.0011136585416129151
Asian House-Martin,Summer,6,June,9,0.013016891127328952,-0.0002625003136833342,-0.00011116379741822816,1.2728053549763396e-05,-0.28334289794523076,-0.869649830027896,0.7807059419086718,0.23214830386536267,-0.22856271381541982,0.0006029052370699714
Asian Koel,Summer,6,June,9,-0.08619298305036477,0.0026366300445074885,0.00040293106896130366,-1.6426743748806243e-06,1.4899566834066686,1.6502651926532244,-0.05274956889658525,0.30776574556574543,-0.10757480709480727,0.0010934400678256117
Asian Koel,Summer,7,July,9,0.024205605564914936,-0.00044705150346170024,-0.0001156353760212681,-3.286270342115833e-07,-0.4270866709113854,-0.6755125340944317,-0.03927573409995792,0.3422678628653135,-0.05237141941549828,0.0007584334032259053
Asian Stubtail,Summer,6,June,8,0.021203229988850856,-0.0006466951796895333,3.671613772013971e-05,-1.1889916611338777e-05,-0.2030042233494526,0.08350938387804431,-0.20389143647738991,0.026054438038306205,-0.7044047334329642,0.002467506114129764
Baikal Bush Warbler,Summer,6,June,9,0.002173547142984915,2.4751080517393182e-06,-3.056212793460354e-05,1.6407941942681576e-05,0.0017168048708496298,-0.1536416281597849,0.6467312860492149,0.2796938841511505,-0.15248978535815927,0.0009087086546892456
Barn Swallow,Summer,6,June,9,0.7259328270311284,-0.019509738814283202,-0.003537319811084083,0.00010529122392846375,-1.8663766200042977,-2.452565947883515,0.5723780759021881,0.6336429061315716,0.4138286498105146,0.004698912518076538
Barn Swallow,Summer,7,July,9,-0.1052586759018964,0.003617663751784754,0.00048130115710304537,-4.102584102607021e-06,0.7712883688439311,0.6274653188161164,-0.10942300632120994,0.40663890759523946,0.05062225215238314,0.0032279167672745876
Barn Swallow,Summer,8,August,9,-0.027592308255757765,0.0028110217512931942,-0.0002807757237909082,1.7695597444823414e-05,0.4156282573917167,-0.22745990356201515,0.23787655853264136,0.16978391796267644,-0.3283457312597178,0.004469865204379232
Black Drongo,Summer,6,June,9,0.12800056959046355,-0.0037677655093688815,-0.00017817062606581135,-4.7376463900213106e-05,-1.1673603056933641,-0.40008815986577306,-0.8341164463836186,0.3461337655045972,-0.04618597519264456,0.0019382789849691391
Black Drongo,Summer,7,July,9,0.06453832568826566,-0.002048896638126825,-3.390932899871863e-06,2.3120665400018405e-05,-0.41590746555715363,-0.0042090113721260855,0.5871371505082169,0.2008040124479461,-0.2787135800832863,0.003934606997938506
Black Drongo,Summer,8,August,9,-0.006057315756724847,0.00011411270482430167,0.00019126669674934195,1.1502931357331187e-05,0.040139278732359715,0.368620392508563,0.3678659994675442,0.5100427156197815,0.2160683449916505,0.0014433885656563016
Black-capped Kingfisher,Summer,6,June,9,-0.021810388759819443,0.0007235012989682468,5.459075117495214e-05,5.715768953312385e-06,0.8186284378840218,0.447677347893124,0.36750661739228585,0.10898790997240093,-0.42561934404415847,0.0006195654244218326
Black-capped Kingfisher,Summer,8,August,8,0.004313555144820801,0.0002079438726446066,-0.0001299439950017045,4.712384624345117e-06,0.3437137803955904,-1.177316154289277,0.7036249663853648,0.4588024650799981,0.052904313889996724,0.0003422641627195001
Black-naped Oriole,Summer,6,June,9,-0.039775537934174265,0.0012484897635616817,0.00023408199877592825,1.6014281884719843e-05,0.4794574922218649,0.6515258902820762,0.3494745695026126,0.29397951127620303,-0.12963278195807515,0.0016249365808535313
Black-naped Oriole,Summer,7,July,9,0.049281659279168166,-0.0014881001434560053,-3.7465855275298956e-05,1.0684946039982885e-05,-0.38895250163921724,-0.059880345664839366,0.34938102108199537,0.08569999829918118,-0.46288000272131,0.003268370850870017
Black-naped Oriole,Summer,8,August,9,-0.01540609251790148,5.4993414384261293e-05,0.0002539554563032655,-1.3371437637364202e-05,0.04076418189272016,1.0314068926373725,-0.9011388342049069,0.41193029023246364,0.05908846437194182,0.0007503883361709594
Blue Rock-Thrush,Summer,6,June,9,-0.041725860621140615,0.0012748098013505601,0.00016984952672106007,1.2893904060961783e-06,1.030675527508278,0.9952666438138477,0.05923849154135313,0.12762803908577602,-0.3957951374627584,0.0008579602476719837
Blue Whistling-Thrush,Summer,6,June,9,-0.03004792491308471,0.0009880401706559969,8.035514978914134e-05,2.313614416175971e-06,1.482866607160374,0.8740569611132712,0.1973156131207073,0.3838310503000548,0.01412968048008767,0.00038843227495537934
Brown Shrike,Summer,6,June,9,0.018061972178285646,-0.0002910657334518905,-0.0001455501367078348,1.9442661167042303e-05,-0.22717619425011745,-0.8233469768197795,0.8623239212882557,0.2805721788461131,-0.15108451384621913,0.0008070766105197731
Brown Shrike,Summer,7,July,9,0.0036117257086130694,0.00010288835377240489,-3.115396151125297e-05,8.083327992264095e-06,0.03426075615983583,-0.06343489734642249,0.3367313043381158,0.1455914582523351,-0.36705366679626383,0.0024800100692369447
Brown Shrike,Summer,8,August,9,-0.02983418060887944,0.0003791535667237982,0.0005349571738490842,-2.9935294866876085e-05,0.0823302713768868,0.6364552188686534,-0.5909809720451535,0.1792293439594902,-0.3132330496648157,0.003026259914789268
Chinese Beautiful Rosefinch,Summer,6,June,8,0.15557062495594,-0.004306222910996271,-0.0007143520990133876,2.973084197633126e-05,-2.233672961555317,-2.684777163148222,0.8424517096716871,0.5129906692314196,0.14773367115498426,0.0010559464792349225
Chinese Bush Warbler,Summer,6,June,8,-0.021360022743335608,0.0006431617214040935,9.066263220524918e-05,2.1243617904526554e-08,1.059724619237583,1.0823656441975322,0.0019121239618820505,0.10551110467585656,-0.565355566817251,0.0004505167962482307
Chinese Leaf Warbler,Summer,6,June,9,-0.12088155416775222,0.003325985459073491,0.0007613429608280576,-2.8580453065510524e-05,0.6705744153839264,1.112514058621944,-0.3274452755932362,0.14864948678193246,-0.362160821148908,0.0033987596579883326
Chinese Pond-Heron,Summer,6,June,9,-0.012296299004883549,0.0004767708243398992,0.00018211585629086948,-6.543840035010359e-06,0.21538193528939167,0.5962740395430919,-0.16798684144912449,0.08359855220345214,-0.46624231647447667,0.0015737515347414458
Chinese Pond-Heron,Summer,7,July,9,-0.013071254523362266,0.0006110729002420944,0.0001494497809984096,-1.6275523606652434e-06,0.12491628912454308,0.18681234412248204,-0.041622061379156035,0.024171805666350688,-0.5613251109338389,0.004317297830842367
Chinese Pond-Heron,Summer,8,August,9,-0.034493254338846514,0.003912674591313978,-0.0007641785968232952,3.106836999979164e-05,0.6922820353668382,-0.7408130711525713,0.49977365254739803,0.4433317847711038,0.1093308556337661,0.0030586416374921116
Chinese Sparrowhawk,Summer,6,June,8,-0.09097408607941121,0.0026724358613598887,0.0003819618398450595,1.306791039139622e-05,1.9465605849061072,2.015827896291274,0.5199738579043615,0.8477538170837353,0.7335691798965368,0.0004204447340233523
Chinese Sparrowhawk,Summer,7,July,8,-0.03985048215192447,0.0011152372514198722,0.00015958518963926966,-6.430189120555878e-06,0.6454122883823858,0.5365037037566888,-0.4570370343315136,0.300533583003737,-0.22406622974346035,0.0013555609674143138
